Trial time;Recording time;X center;Y center;Area;Areachange;Elongation;Velocity;Result 1
439,069;439,069;-0,0217486;-0,00862674;0,00240506;0;0,842239;0;1
439,109;439,109;-0,0303442;-0,0139671;0,00250293;0,000333454;0,839087;0,25276;1
439,149;439,149;-0,0303442;-0,0139671;0,00250293;0;0,839087;0;1
439,189;439,189;-0,0303442;-0,0139671;0,00250293;0;0,839087;0;1
439,229;439,229;-0,0410351;-0,0196478;0,00248606;0,000848486;0,82119;0,302396;1
439,27;439,27;-0,0410351;-0,0196478;0,00248606;0;0,82119;0;1
439,31;439,31;-0,0410351;-0,0196478;0,00248606;0;0,82119;0;1
439,35;439,35;-0,0519061;-0,0250398;0,00236118;0,000420531;0,766317;0,303097;1
439,39;439,39;-0,0519061;-0,0250398;0,00236118;0;0,766317;0;1
439,43;439,43;-0,0519061;-0,0250398;0,00236118;0;0,766317;0;1
439,47;439,47;-0,0614203;-0,0284809;0,00232878;0,00040028;0,792162;0,252712;1
439,51;439,51;-0,0614203;-0,0284809;0,00232878;0;0,792162;0;1
439,55;439,55;-0,0614203;-0,0284809;0,00232878;0;0,792162;0;1
439,59;439,59;-0,0614203;-0,0284809;0,00232878;0;0,792162;0;1
439,63;439,63;-0,0614203;-0,0284809;0,00232878;0;0,792162;0;1
439,67;439,67;-0,0712165;-0,0305279;0,00229976;0,000336829;0,842779;0,24997;1
439,71;439,71;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
439,75;439,75;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
439,79;439,79;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
439,83;439,83;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
439,87;439,87;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
439,91;439,91;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
439,95;439,95;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
439,99;439,99;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,03;440,03;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,07;440,07;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,11;440,11;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,15;440,15;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,19;440,19;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,23;440,23;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,27;440,27;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,31;440,31;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,35;440,35;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,39;440,39;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,431;440,431;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,471;440,471;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,511;440,511;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,551;440,551;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,591;440,591;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,631;440,631;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,671;440,671;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,711;440,711;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,751;440,751;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,791;440,791;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,831;440,831;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,871;440,871;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,911;440,911;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,951;440,951;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
440,991;440,991;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
441,031;441,031;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
441,071;441,071;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
441,111;441,111;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
441,151;441,151;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
441,191;441,191;-0,0712165;-0,0305279;0,00229976;0;0,842779;0;1
441,231;441,231;-0,0627898;-0,0367368;0,00226263;0,00076141;0,700637;0,261449;1
441,271;441,271;-0,0627898;-0,0367368;0,00226263;0;0,700637;0;1
441,311;441,311;-0,0627898;-0,0367368;0,00226263;0;0,700637;0;1
441,351;441,351;-0,0627898;-0,0367368;0,00226263;0;0,700637;0;1
441,391;441,391;-0,0627898;-0,0367368;0,00226263;0;0,700637;0;1
441,431;441,431;-0,0627898;-0,0367368;0,00226263;0;0,700637;0;1
441,471;441,471;-0,0627898;-0,0367368;0,00226263;0;0,700637;0;1
441,511;441,511;-0,0627898;-0,0367368;0,00226263;0;0,700637;0;1
441,552;441,552;-0,0589657;-0,0464805;0,00236793;0,000704034;0,654828;0,261451;1
441,592;441,592;-0,0589657;-0,0464805;0,00236793;0;0,654828;0;1
441,632;441,632;-0,0589657;-0,0464805;0,00236793;0;0,654828;0;1
441,672;441,672;-0,0589657;-0,0464805;0,00236793;0;0,654828;0;1
441,712;441,712;-0,0589657;-0,0464805;0,00236793;0;0,654828;0;1
441,752;441,752;-0,0589657;-0,0464805;0,00236793;0;0,654828;0;1
441,792;441,792;-0,0511633;-0,0548825;0,00235646;0,000589283;0,711131;0,286402;1
441,832;441,832;-0,0511633;-0,0548825;0,00235646;0;0,711131;0;1
441,872;441,872;-0,0511633;-0,0548825;0,00235646;0;0,711131;0;1
441,912;441,912;-0,0511633;-0,0548825;0,00235646;0;0,711131;0;1
441,952;441,952;-0,0396948;-0,060319;0,00240911;0,000640583;0,762754;0,317019;1
441,992;441,992;-0,0396948;-0,060319;0,00240911;0;0,762754;0;1
442,032;442,032;-0,0396948;-0,060319;0,00240911;0;0,762754;0;1
442,072;442,072;-0,0396948;-0,060319;0,00240911;0;0,762754;0;1
442,112;442,112;-0,0281064;-0,0636211;0,00238751;0,000508957;0,787482;0,300978;1
442,152;442,152;-0,0281064;-0,0636211;0,00238751;0;0,787482;0;1
442,192;442,192;-0,0281064;-0,0636211;0,00238751;0;0,787482;0;1
442,232;442,232;-0,0281064;-0,0636211;0,00238751;0;0,787482;0;1
442,272;442,272;-0,0281064;-0,0636211;0,00238751;0;0,787482;0;1
442,312;442,312;-0,0281064;-0,0636211;0,00238751;0;0,787482;0;1
442,352;442,352;-0,0281064;-0,0636211;0,00238751;0;0,787482;0;1
442,392;442,392;-0,0281064;-0,0636211;0,00238751;0;0,787482;0;1
442,432;442,432;-0,0281064;-0,0636211;0,00238751;0;0,787482;0;1
442,472;442,472;-0,0281064;-0,0636211;0,00238751;0;0,787482;0;1
442,512;442,512;-0,0281064;-0,0636211;0,00238751;0;0,787482;0;1
442,552;442,552;-0,0281064;-0,0636211;0,00238751;0;0,787482;0;1
442,592;442,592;-0,0281064;-0,0636211;0,00238751;0;0,787482;0;1
442,632;442,632;-0,0281064;-0,0636211;0,00238751;0;0,787482;0;1
442,673;442,673;-0,0281064;-0,0636211;0,00238751;0;0,787482;0;1
442,713;442,713;-0,0281064;-0,0636211;0,00238751;0;0,787482;0;1
442,753;442,753;-0,021048;-0,0709881;0,00237671;0,000529882;0,812515;0,254842;1
442,793;442,793;-0,021048;-0,0709881;0,00237671;0;0,812515;0;1
442,833;442,833;-0,021048;-0,0709881;0,00237671;0;0,812515;0;1
442,873;442,873;-0,021048;-0,0709881;0,00237671;0;0,812515;0;1
442,913;442,913;-0,0112882;-0,0788846;0,00249078;0,000679734;0,83135;0,31358;1
442,953;442,953;-0,0112882;-0,0788846;0,00249078;0;0,83135;0;1
442,993;442,993;-0,0112882;-0,0788846;0,00249078;0;0,83135;0;1
443,033;443,033;-0,0112882;-0,0788846;0,00249078;0;0,83135;0;1
443,073;443,073;-0,00310121;-0,0855608;0,0022228;0,000477231;0,816897;0,26387;1
443,113;443,113;-0,00310121;-0,0855608;0,0022228;0;0,816897;0;1
443,153;443,153;-0,00310121;-0,0855608;0,0022228;0;0,816897;0;1
443,193;443,193;-0,00310121;-0,0855608;0,0022228;0;0,816897;0;1
443,233;443,233;-0,00310121;-0,0855608;0,0022228;0;0,816897;0;1
443,273;443,273;-0,00310121;-0,0855608;0,0022228;0;0,816897;0;1
443,313;443,313;-0,00310121;-0,0855608;0,0022228;0;0,816897;0;1
443,353;443,353;-0,00310121;-0,0855608;0,0022228;0;0,816897;0;1
443,393;443,393;-0,00310121;-0,0855608;0,0022228;0;0,816897;0;1
443,433;443,433;-0,00310121;-0,0855608;0,0022228;0;0,816897;0;1
443,473;443,473;-0,00310121;-0,0855608;0,0022228;0;0,816897;0;1
443,513;443,513;-0,00310121;-0,0855608;0,0022228;0;0,816897;0;1
443,553;443,553;-0,00310121;-0,0855608;0,0022228;0;0,816897;0;1
443,593;443,593;-0,00310121;-0,0855608;0,0022228;0;0,816897;0;1
443,633;443,633;-0,00310121;-0,0855608;0,0022228;0;0,816897;0;1
443,673;443,673;-0,00310121;-0,0855608;0,0022228;0;0,816897;0;1
443,713;443,713;0,00661897;-0,0911056;0,00235173;0,000384755;0,79804;0,279518;1
443,753;443,753;0,00661897;-0,0911056;0,00235173;0;0,79804;0;1
443,794;443,794;0,00661897;-0,0911056;0,00235173;0;0,79804;0;1
443,834;443,834;0,00661897;-0,0911056;0,00235173;0;0,79804;0;1
443,874;443,874;0,020074;-0,0956706;0,00242868;0,000593333;0,820642;0,354899;1
443,914;443,914;0,020074;-0,0956706;0,00242868;0;0,820642;0;1
443,954;443,954;0,0305446;-0,0995881;0,00141887;0,00124674;0,23585;0,279241;1
443,994;443,994;0,0305446;-0,0995881;0,00141887;0;0,23585;0;1
444,034;444,034;0,0416884;-0,103292;0,00189002;0,000660834;0,650454;0,293323;1
444,074;444,074;0,0416884;-0,103292;0,00189002;0;0,650454;0;1
444,114;444,114;0,0416884;-0,103292;0,00189002;0;0,650454;0;1
444,154;444,154;0,0551537;-0,106899;0,0021175;0,000677709;0,771375;0,348192;1
444,194;444,194;0,0551537;-0,106899;0,0021175;0;0,771375;0;1
444,234;444,234;0,0551537;-0,106899;0,0021175;0;0,771375;0;1
444,274;444,274;0,0551537;-0,106899;0,0021175;0;0,771375;0;1
444,314;444,314;0,0665411;-0,107372;0,00233216;0,000714159;0,762984;0,284674;1
444,354;444,354;0,0665411;-0,107372;0,00233216;0;0,762984;0;1
444,394;444,394;0,0665411;-0,107372;0,00233216;0;0,762984;0;1
444,434;444,434;0,0665411;-0,107372;0,00233216;0;0,762984;0;1
444,474;444,474;0,0734773;-0,100123;0,00237131;0,000465756;0,685079;0,250585;1
444,514;444,514;0,0734773;-0,100123;0,00237131;0;0,685079;0;1
444,554;444,554;0,0734773;-0,100123;0,00237131;0;0,685079;0;1
444,594;444,594;0,0806284;-0,0899059;0,00243948;0,000616283;0,759508;0,311513;1
444,634;444,634;0,0806284;-0,0899059;0,00243948;0;0,759508;0;1
444,674;444,674;0,0871995;-0,082296;0,00247526;0,00072901;0,794062;0,25114;1
444,714;444,714;0,0871995;-0,082296;0,00247526;0;0,794062;0;1
444,754;444,754;0,0941522;-0,0729152;0,00254883;0,000858611;0,791542;0,291656;1
444,794;444,794;0,0941522;-0,0729152;0,00254883;0;0,791542;0;1
444,834;444,834;0,0997269;-0,0616923;0,00247256;0,00076681;0,791209;0,313005;1
444,874;444,874;0,0997269;-0,0616923;0,00247256;0;0,791209;0;1
444,915;444,915;0,102967;-0,0508228;0,00256638;0,000587933;0,800998;0,283303;1
444,955;444,955;0,102967;-0,0508228;0,00256638;0;0,800998;0;1
444,995;444,995;0,102967;-0,0508228;0,00256638;0;0,800998;0;1
445,035;445,035;0,104087;-0,0380003;0,00261296;0,000928137;0,809203;0,321495;1
445,075;445,075;0,104087;-0,0380003;0,00261296;0;0,809203;0;1
445,115;445,115;0,104087;-0,0380003;0,00261296;0;0,809203;0;1
445,155;445,155;0,104087;-0,0380003;0,00261296;0;0,809203;0;1
445,195;445,195;0,104087;-0,0380003;0,00261296;0;0,809203;0;1
445,235;445,235;0,104068;-0,0276541;0,00241046;0,000145127;0,783898;0,25843;1
445,275;445,275;0,104068;-0,0276541;0,00241046;0;0,783898;0;1
445,315;445,315;0,104068;-0,0276541;0,00241046;0;0,783898;0;1
445,355;445,355;0,104068;-0,0276541;0,00241046;0;0,783898;0;1
445,395;445,395;0,107985;-0,017937;0,00239561;0,000280804;0,794394;0,261694;1
445,435;445,435;0,107985;-0,017937;0,00239561;0;0,794394;0;1
445,475;445,475;0,107985;-0,017937;0,00239561;0;0,794394;0;1
445,515;445,515;0,114949;-0,00339194;0,00264198;0,00100644;0,856209;0,402791;1
445,555;445,555;0,114949;-0,00339194;0,00264198;0;0,856209;0;1
445,595;445,595;0,122152;0,0111146;0,00271556;0,00102196;0,821644;0,404552;1
445,635;445,635;0,122152;0,0111146;0,00271556;0;0,821644;0;1
445,675;445,675;0,130182;0,0271842;0,00274459;0,00112659;0,84347;0,448692;1
445,715;445,715;0,130182;0,0271842;0,00274459;0;0,84347;0;1
445,755;445,755;0,138896;0,0437224;0,00258393;0,00119882;0,871633;0,466918;1
445,795;445,795;0,138896;0,0437224;0,00258393;0;0,871633;0;1
445,835;445,835;0,148483;0,0599558;0,00235511;0,000863336;0,761978;0,470907;1
445,875;445,875;0,148483;0,0599558;0,00235511;0;0,761978;0;1
445,915;445,915;0,158809;0,0755291;0,00253736;0,000875487;0,868798;0,466713;1
445,955;445,955;0,158809;0,0755291;0,00253736;0;0,868798;0;1
445,995;445,995;0,168561;0,0896618;0,00239291;0,000714159;0,835338;0,428883;1
446,036;446,036;0,168561;0,0896618;0,00239291;0;0,835338;0;1
446,076;446,076;0,175834;0,100634;0,00231731;0,000775585;0,813979;0,328795;1
446,116;446,116;0,175834;0,100634;0,00231731;0;0,813979;0;1
446,156;446,156;0,175834;0,100634;0,00231731;0;0,813979;0;1
446,196;446,196;0,181906;0,110614;0,00233823;0,000452256;0,757064;0,291805;1
446,236;446,236;0,181906;0,110614;0,00233823;0;0,757064;0;1
446,276;446,276;0,181906;0,110614;0,00233823;0;0,757064;0;1
446,316;446,316;0,181906;0,110614;0,00233823;0;0,757064;0;1
446,356;446,356;0,181906;0,110614;0,00233823;0;0,757064;0;1
446,396;446,396;0,184248;0,120474;0,00241788;0,000627083;0,821724;0,253136;1
446,436;446,436;0,184248;0,120474;0,00241788;0;0,821724;0;1
446,476;446,476;0,184248;0,120474;0,00241788;0;0,821724;0;1
446,516;446,516;0,184248;0,120474;0,00241788;0;0,821724;0;1
446,556;446,556;0,182743;0,131263;0,00253331;0,000688509;0,813904;0,272081;1
446,596;446,596;0,182743;0,131263;0,00253331;0;0,813904;0;1
446,636;446,636;0,182743;0,131263;0,00253331;0;0,813904;0;1
446,676;446,676;0,182374;0,144641;0,00259946;0,000697284;0,763744;0,33429;1
446,716;446,716;0,182374;0,144641;0,00259946;0;0,763744;0;1
446,756;446,756;0,181187;0,154618;0,00250698;0,000601433;0,802377;0,250968;1
446,796;446,796;0,181187;0,154618;0,00250698;0;0,802377;0;1
446,836;446,836;0,17828;0,164645;0,00242733;0,000521782;0,830563;0,260771;1
446,876;446,876;0,17828;0,164645;0,00242733;0;0,830563;0;1
446,916;446,916;0,172904;0,173952;0,00230448;0,00076411;0,792957;0,268455;1
446,956;446,956;0,172904;0,173952;0,00230448;0;0,792957;0;1
446,996;446,996;0,16532;0,182606;0,00238886;0,000920037;0,775318;0,287423;1
447,036;447,036;0,16532;0,182606;0,00238886;0;0,775318;0;1
447,076;447,076;0,156134;0,19059;0,00247053;0,000668259;0,815407;0,303986;1
447,116;447,116;0,156134;0,19059;0,00247053;0;0,815407;0;1
447,156;447,156;0,14608;0,197065;0,00252386;0,000641258;0,835412;0,298717;1
447,197;447,197;0,14608;0,197065;0,00252386;0;0,835412;0;1
447,237;447,237;0,136386;0,201925;0,00244151;0,000735085;0,792587;0,270877;1
447,277;447,277;0,136386;0,201925;0,00244151;0;0,792587;0;1
447,317;447,317;0,125916;0,205301;0,00245433;0,000810686;0,765329;0,274779;1
447,357;447,357;0,125916;0,205301;0,00245433;0;0,765329;0;1
447,397;447,397;0,114787;0,207211;0,00237603;0,000590633;0,738514;0,28203;1
447,437;447,437;0,114787;0,207211;0,00237603;0;0,738514;0;1
447,477;447,477;0,103219;0,208607;0,00237603;0,000695259;0,758595;0,29105;1
447,517;447,517;0,103219;0,208607;0,00237603;0;0,758595;0;1
447,557;447,557;0,0905413;0,209912;0,00249078;0,000969988;0,829224;0,318338;1
447,597;447,597;0,0905413;0,209912;0,00249078;0;0,829224;0;1
447,637;447,637;0,0770608;0,211419;0,00255288;0,000943662;0,847802;0,338816;1
447,677;447,677;0,0770608;0,211419;0,00255288;0;0,847802;0;1
447,717;447,717;0,0637874;0,213658;0,00256301;0,000909912;0,843621;0,336227;1
447,757;447,757;0,0637874;0,213658;0,00256301;0;0,843621;0;1
447,797;447,797;0,0517309;0,216129;0,00259203;0,000549457;0,837028;0,307411;1
447,837;447,837;0,0517309;0,216129;0,00259203;0;0,837028;0;1
447,877;447,877;0,0517309;0,216129;0,00259203;0;0,837028;0;1
447,917;447,917;0,0389587;0,218353;0,00260553;0,00036518;0,803248;0,323818;1
447,957;447,957;0,0389587;0,218353;0,00260553;0;0,803248;0;1
447,997;447,997;0,0389587;0,218353;0,00260553;0;0,803248;0;1
448,037;448,037;0,0389587;0,218353;0,00260553;0;0,803248;0;1
448,077;448,077;0,0389587;0,218353;0,00260553;0;0,803248;0;1
448,117;448,117;0,0281623;0,218116;0,00244421;0,000640583;0,809766;0,269738;1
448,157;448,157;0,0281623;0,218116;0,00244421;0;0,809766;0;1
448,197;448,197;0,0281623;0,218116;0,00244421;0;0,809766;0;1
448,237;448,237;0,0281623;0,218116;0,00244421;0;0,809766;0;1
448,277;448,277;0,0173076;0,219146;0,00251171;0,000556207;0,833686;0,272349;1
448,318;448,318;0,0173076;0,219146;0,00251171;0;0,833686;0;1
448,358;448,358;0,0173076;0,219146;0,00251171;0;0,833686;0;1
448,398;448,398;0,00551671;0,220615;0,00260081;0,00072766;0,823329;0,296784;1
448,438;448,438;0,00551671;0,220615;0,00260081;0;0,823329;0;1
448,478;448,478;0,00551671;0,220615;0,00260081;0;0,823329;0;1
448,518;448,518;-0,00575889;0,221386;0,00244016;0,000685134;0,718384;0,282301;1
448,558;448,558;-0,00575889;0,221386;0,00244016;0;0,718384;0;1
448,598;448,598;-0,00575889;0,221386;0,00244016;0;0,718384;0;1
448,638;448,638;-0,00575889;0,221386;0,00244016;0;0,718384;0;1
448,678;448,678;-0,00575889;0,221386;0,00244016;0;0,718384;0;1
448,718;448,718;-0,00575889;0,221386;0,00244016;0;0,718384;0;1
448,758;448,758;-0,00575889;0,221386;0,00244016;0;0,718384;0;1
448,798;448,798;-0,00575889;0,221386;0,00244016;0;0,718384;0;1
448,838;448,838;-0,00575889;0,221386;0,00244016;0;0,718384;0;1
448,878;448,878;-0,0108652;0,211398;0,00219175;0,000477231;0,612694;0,280194;1
448,918;448,918;-0,0108652;0,211398;0,00219175;0;0,612694;0;1
448,958;448,958;-0,0108652;0,211398;0,00219175;0;0,612694;0;1
448,998;448,998;-0,0185231;0,200698;0,00226533;0,000492756;0,717296;0,328664;1
449,038;449,038;-0,0185231;0,200698;0,00226533;0;0,717296;0;1
449,078;449,078;-0,0277133;0,19205;0,00247256;0,00100779;0,819451;0,315196;1
449,118;449,118;-0,0277133;0,19205;0,00247256;0;0,819451;0;1
449,158;449,158;-0,0389073;0,183153;0,00248741;0,00110566;0,827078;0,357159;1
449,198;449,198;-0,0389073;0,183153;0,00248741;0;0,827078;0;1
449,238;449,238;-0,0502599;0,174818;0,00243881;0,000902487;0,843075;0,351798;1
449,278;449,278;-0,0502599;0,174818;0,00243881;0;0,843075;0;1
449,318;449,318;-0,060426;0,166999;0,00242463;0,000567682;0,842845;0,320345;1
449,358;449,358;-0,060426;0,166999;0,00242463;0;0,842845;0;1
449,398;449,398;-0,0681473;0,160249;0,00239763;0,000460356;0,805722;0,256172;1
449,439;449,439;-0,0681473;0,160249;0,00239763;0;0,805722;0;1
449,479;449,479;-0,0681473;0,160249;0,00239763;0;0,805722;0;1
449,519;449,519;-0,0753608;0,150905;0,00241181;0,000755335;0,747203;0,29484;1
449,559;449,559;-0,0753608;0,150905;0,00241181;0;0,747203;0;1
449,599;449,599;-0,0753608;0,150905;0,00241181;0;0,747203;0;1
449,639;449,639;-0,07992;0,139779;0,00241991;0,000772885;0,75681;0,30034;1
449,679;449,679;-0,07992;0,139779;0,00241991;0;0,75681;0;1
449,719;449,719;-0,07992;0,139779;0,00241991;0;0,75681;0;1
449,759;449,759;-0,0817778;0,128363;0,00233351;0,00077356;0,720317;0,288889;1
449,799;449,799;-0,0817778;0,128363;0,00233351;0;0,720317;0;1
449,839;449,839;-0,0817778;0,128363;0,00233351;0;0,720317;0;1
449,879;449,879;-0,0817778;0,128363;0,00233351;0;0,720317;0;1
449,919;449,919;-0,079882;0,118388;0,00233688;0,00077761;0,640668;0,253622;1
449,959;449,959;-0,079882;0,118388;0,00233688;0;0,640668;0;1
449,999;449,999;-0,079882;0,118388;0,00233688;0;0,640668;0;1
450,039;450,039;-0,079882;0,118388;0,00233688;0;0,640668;0;1
450,079;450,079;-0,079882;0,118388;0,00233688;0;0,640668;0;1
450,119;450,119;-0,079882;0,118388;0,00233688;0;0,640668;0;1
450,159;450,159;-0,079882;0,118388;0,00233688;0;0,640668;0;1
450,199;450,199;-0,0698308;0,117994;0,0022687;0,000452256;0,669851;0,251254;1
450,239;450,239;-0,0698308;0,117994;0,0022687;0;0,669851;0;1
450,279;450,279;-0,0698308;0,117994;0,0022687;0;0,669851;0;1
450,319;450,319;-0,0698308;0,117994;0,0022687;0;0,669851;0;1
450,359;450,359;-0,0698308;0,117994;0,0022687;0;0,669851;0;1
450,399;450,399;-0,0698308;0,117994;0,0022687;0;0,669851;0;1
450,439;450,439;-0,0698308;0,117994;0,0022687;0;0,669851;0;1
450,479;450,479;-0,075722;0,107884;0,00234498;0,000678384;0,767906;0,29226;1
450,519;450,519;-0,075722;0,107884;0,00234498;0;0,767906;0;1
450,56;450,56;-0,0784336;0,0967957;0,00256368;0,000867386;0,830009;0,285117;1
450,6;450,6;-0,0784336;0,0967957;0,00256368;0;0,830009;0;1
450,64;450,64;-0,081159;0,0836681;0,00256638;0,00077221;0,827415;0,334885;1
450,68;450,68;-0,081159;0,0836681;0,00256638;0;0,827415;0;1
450,72;450,72;-0,0833947;0,0700707;0,00247323;0,000882237;0,826949;0,34419;1
450,76;450,76;-0,0833947;0,0700707;0,00247323;0;0,826949;0;1
450,8;450,8;-0,0843099;0,0573032;0,00236253;0,00073036;0,783895;0,31972;1
450,84;450,84;-0,0843099;0,0573032;0,00236253;0;0,783895;0;1
450,88;450,88;-0,0840909;0,0466238;0,00237063;0,000546757;0,792268;0,266799;1
450,92;450,92;-0,0840909;0,0466238;0,00237063;0;0,792268;0;1
450,96;450,96;-0,0840909;0,0466238;0,00237063;0;0,792268;0;1
451;451;-0,0822313;0,0354075;0,00240033;0,000616958;0,784525;0,283988;1
451,04;451,04;-0,0822313;0,0354075;0,00240033;0;0,784525;0;1
451,08;451,08;-0,0822313;0,0354075;0,00240033;0;0,784525;0;1
451,12;451,12;-0,0773609;0,0258746;0,00242598;0,000716859;0,72985;0,267384;1
451,16;451,16;-0,0773609;0,0258746;0,00242598;0;0,72985;0;1
451,2;451,2;-0,0773609;0,0258746;0,00242598;0;0,72985;0;1
451,24;451,24;-0,0699158;0,0159952;0,00255558;0,000510982;0,730162;0,308993;1
451,28;451,28;-0,0699158;0,0159952;0,00255558;0;0,730162;0;1
451,32;451,32;-0,0699158;0,0159952;0,00255558;0;0,730162;0;1
451,36;451,36;-0,0609808;0,00701583;0,00250698;0,000751285;0,752983;0,316402;1
451,4;451,4;-0,0609808;0,00701583;0,00250698;0;0,752983;0;1
451,44;451,44;-0,0609808;0,00701583;0,00250698;0;0,752983;0;1
451,48;451,48;-0,0609808;0,00701583;0,00250698;0;0,752983;0;1
451,52;451,52;-0,0609808;0,00701583;0,00250698;0;0,752983;0;1
451,56;451,56;-0,0516615;0,00214177;0,00249213;0,000515032;0,664948;0,262693;1
451,6;451,6;-0,0516615;0,00214177;0,00249213;0;0,664948;0;1
451,64;451,64;-0,0516615;0,00214177;0,00249213;0;0,664948;0;1
451,681;451,681;-0,0516615;0,00214177;0,00249213;0;0,664948;0;1
451,721;451,721;-0,0516615;0,00214177;0,00249213;0;0,664948;0;1
451,761;451,761;-0,0516615;0,00214177;0,00249213;0;0,664948;0;1
451,801;451,801;-0,0516615;0,00214177;0,00249213;0;0,664948;0;1
451,841;451,841;-0,0516615;0,00214177;0,00249213;0;0,664948;0;1
451,881;451,881;-0,0516615;0,00214177;0,00249213;0;0,664948;0;1
451,921;451,921;-0,0516615;0,00214177;0,00249213;0;0,664948;0;1
451,961;451,961;-0,0516615;0,00214177;0,00249213;0;0,664948;0;1
452,001;452,001;-0,0516615;0,00214177;0,00249213;0;0,664948;0;1
452,041;452,041;-0,0516615;0,00214177;0,00249213;0;0,664948;0;1
452,081;452,081;-0,0398312;-0,000497255;0,00258933;0,000853211;0,824401;0,302755;1
452,121;452,121;-0,0398312;-0,000497255;0,00258933;0;0,824401;0;1
452,161;452,161;-0,0315423;-0,0101714;0,00258596;0,00107124;0,849562;0,318201;1
452,201;452,201;-0,0315423;-0,0101714;0,00258596;0;0,849562;0;1
452,241;452,241;-0,0231473;-0,0191105;0,00253398;0,00075061;0,832792;0,306301;1
452,281;452,281;-0,0231473;-0,0191105;0,00253398;0;0,832792;0;1
452,321;452,321;-0,0152139;-0,0280845;0,00260148;0,000798536;0,835437;0,299181;1
452,361;452,361;-0,0152139;-0,0280845;0,00260148;0;0,835437;0;1
452,401;452,401;-0,0152139;-0,0280845;0,00260148;0;0,835437;0;1
452,441;452,441;-0,00665603;-0,0374601;0,00253736;0,00076141;0,844005;0,317072;1
452,481;452,481;-0,00665603;-0,0374601;0,00253736;0;0,844005;0;1
452,521;452,521;-0,00665603;-0,0374601;0,00253736;0;0,844005;0;1
452,561;452,561;-0,00665603;-0,0374601;0,00253736;0;0,844005;0;1
452,601;452,601;-0,00665603;-0,0374601;0,00253736;0;0,844005;0;1
452,641;452,641;-0,00665603;-0,0374601;0,00253736;0;0,844005;0;1
452,681;452,681;-0,00665603;-0,0374601;0,00253736;0;0,844005;0;1
452,721;452,721;-0,00665603;-0,0374601;0,00253736;0;0,844005;0;1
452,761;452,761;0,00313222;-0,0342811;0,00248268;0,000441456;0,652843;0,257064;1
452,802;452,802;0,00313222;-0,0342811;0,00248268;0;0,652843;0;1
452,842;452,842;0,00313222;-0,0342811;0,00248268;0;0,652843;0;1
452,882;452,882;0,00313222;-0,0342811;0,00248268;0;0,652843;0;1
452,922;452,922;0,00313222;-0,0342811;0,00248268;0;0,652843;0;1
452,962;452,962;0,00313222;-0,0342811;0,00248268;0;0,652843;0;1
453,002;453,002;0,00313222;-0,0342811;0,00248268;0;0,652843;0;1
453,042;453,042;0,0103112;-0,0449889;0,00252251;0,00107461;0,773468;0,322001;1
453,082;453,082;0,0103112;-0,0449889;0,00252251;0;0,773468;0;1
453,122;453,122;0,0154504;-0,0550249;0,00267101;0,00076816;0,839495;0,28163;1
453,162;453,162;0,0154504;-0,0550249;0,00267101;0;0,839495;0;1
453,202;453,202;0,0220308;-0,0662117;0,00252588;0,00106314;0,859346;0,324175;1
453,242;453,242;0,0220308;-0,0662117;0,00252588;0;0,859346;0;1
